index,uuid,time_load,time_validate,check_is_valid,time_check_empty,check_is_complete_empty,time_check_full,check_is_complete_full
1,3371705a-8aad-4f72-996f-13be73f8f70a,0.10648560523986816,0.35290050506591797,True,0.08862829208374023,False,0.11567330360412598,True
2,2b47c160-fc2f-4c58-9339-284ac73822e3,0.011889934539794922,0.014412403106689453,True,0.0014691352844238281,False,0.031481027603149414,True
3,80fc340a-dcd4-465c-8968-9b1b06b3e522,0.01141047477722168,0.013761758804321289,True,0.0013890266418457031,False,0.03275012969970703,True
4,8dd5a6f1-7979-4600-8ded-4a666e2a93b4,0.010889291763305664,0.012715339660644531,True,0.001779317855834961,False,0.029441356658935547,True
5,445b75f1-077f-4b3c-9aa5-95bf073b83ed,0.01097726821899414,0.013346195220947266,True,0.0017361640930175781,False,0.0265347957611084,True
6,4697b785-b10a-48db-923f-995b13153e43,0.012135982513427734,0.020186424255371094,True,0.0018460750579833984,False,0.02688312530517578,True
7,4eedf78e-b449-4e87-9a63-207058e8c377,0.011416196823120117,0.013267278671264648,True,0.0017154216766357422,False,0.027483224868774414,True
8,a0672752-a69c-4ae6-ba71-52dd96e8db8a,0.013519525527954102,0.014456510543823242,True,0.0016713142395019531,False,0.02667546272277832,True
9,28d5288e-44d1-4417-98f7-0b6af8b54227,0.015243053436279297,0.013489961624145508,True,0.0013837814331054688,False,0.028537273406982422,True
10,8408ce67-51d3-4dec-8a5b-fe3c8e5e2d6b,0.012706518173217773,0.013694047927856445,True,0.0013871192932128906,False,0.0295257568359375,True
11,f8d73f3b-eac6-4b73-a682-9d20593c87b5,0.011999130249023438,0.01276540756225586,True,0.0014357566833496094,False,0.023616790771484375,True
12,918377a3-8c51-4230-983b-f3006afcab81,0.013669729232788086,0.014031171798706055,True,0.0013818740844726562,False,0.02411508560180664,True
13,f6acddc3-29ee-4ab9-9027-0e75dbb25232,0.013986825942993164,0.014111518859863281,True,0.0014109611511230469,False,0.024144411087036133,True
14,3ea39e0e-8578-4ff5-b401-6fc0f34c9933,0.011611223220825195,0.015825510025024414,True,0.001402139663696289,False,0.02448272705078125,True
15,ac6ea4ea-5020-4758-83bf-dc22abc68546,0.01138758659362793,0.013166189193725586,True,0.0012962818145751953,False,0.02318286895751953,True
16,d1c6a112-e9fb-4186-9072-7fb6a6a7fb32,0.011944770812988281,0.014059305191040039,True,0.0013163089752197266,False,0.023743867874145508,True
17,d5b190f7-a2e0-4c94-b89b-04ace9c1b030,0.013872385025024414,0.014267683029174805,True,0.0015413761138916016,False,0.02379322052001953,True
18,ef2baaa5-7bd9-4aec-a10d-d9b6b56d8ea7,0.012248516082763672,0.014059782028198242,True,0.0014789104461669922,False,0.02345132827758789,True
19,0c07bbe5-bf65-4e1d-8cbd-00548a2667b5,0.013833999633789062,0.016064882278442383,True,0.0014810562133789062,False,0.023730754852294922,True
20,4b61244c-61a1-4b53-90b9-d191635b051c,0.01173710823059082,0.01442861557006836,True,0.0014557838439941406,False,0.026637792587280273,True
21,e61ced32-cfc4-40f2-a390-79d42ca33d92,0.012317419052124023,0.014010190963745117,True,0.0014808177947998047,False,0.02460455894470215,True
22,f88e1bcc-08c3-4963-a44d-f2aac3a329b3,0.011644363403320312,0.014346837997436523,True,0.001466512680053711,False,0.02564406394958496,True
23,1c6c05d5-1f10-4e29-b10c-1c94e6b17afc,0.012382268905639648,0.014382600784301758,True,0.0015377998352050781,False,0.026599645614624023,True
24,85042363-79f3-4a31-9262-9c100ad183da,0.014421701431274414,0.016555070877075195,True,0.0015578269958496094,False,0.025016307830810547,True
25,d96d6909-6697-4473-9006-e8d97b2bd644,0.013016939163208008,0.015787601470947266,True,0.001604318618774414,False,0.0229184627532959,True
26,c0c0db96-5b6b-4251-bbf5-94a5e8dda0e7,0.011815071105957031,0.014975786209106445,True,0.0013995170593261719,False,0.026482343673706055,True
27,6d44fd87-4bb3-4b61-9942-936c50b2cff0,0.013272523880004883,0.014794588088989258,True,0.0013761520385742188,False,0.02841639518737793,True
28,f57e447e-3eb7-4afa-aaab-7469f29741f9,0.011489629745483398,0.013055801391601562,True,0.001428365707397461,False,0.023575544357299805,True
29,d68f26be-277a-4c6c-b94a-3b301250ec89,0.014684915542602539,0.013253211975097656,True,0.0013799667358398438,False,0.025560855865478516,True
30,0dc4fa32-6021-4ba9-adcd-97f36da5a665,0.013968229293823242,0.013901472091674805,True,0.0017230510711669922,False,0.02365589141845703,True
31,0d6a09d6-f90e-497f-80df-e2f8327b336e,0.012357711791992188,0.014150381088256836,True,0.0015840530395507812,False,0.02369832992553711,True
32,892fd519-42b4-4778-b91e-f84bd6298def,0.013987541198730469,0.01429605484008789,True,0.001661062240600586,False,0.023757457733154297,True
33,e3e1e11f-d496-4d88-91d2-946803f7f57f,0.016348600387573242,0.01535487174987793,True,0.0016765594482421875,False,0.023752689361572266,True
34,bb65e971-2328-4ec6-8257-79dfcd243992,0.012458086013793945,0.016457557678222656,True,0.001569509506225586,False,0.023743867874145508,True
35,590307e8-2633-4f7b-9ec6-b0b80ada46e1,0.012816667556762695,0.01415395736694336,True,0.0019037723541259766,False,0.024379730224609375,True
36,5229223f-fcf1-486c-864f-4ef073ea704b,0.17492389678955078,0.013150453567504883,True,0.0016584396362304688,False,0.024295806884765625,True
37,4ef7dff5-3a38-4e9c-9abc-89f340e16d96,0.03914308547973633,0.014643430709838867,True,0.0028705596923828125,False,0.02612590789794922,True
38,2ea83a9d-2b17-42a3-8342-44417c8d4d07,0.017138242721557617,0.014851570129394531,True,0.002624988555908203,False,0.024824857711791992,True
39,15670530-97e0-4cfa-926c-88ba42776e33,0.013052701950073242,0.015001296997070312,True,0.002606630325317383,False,0.02753424644470215,True
40,357ec6ec-5b3e-4822-9fc0-630a91b55d50,0.011692523956298828,0.014935493469238281,True,0.002201557159423828,False,0.025148630142211914,True
41,72fd05ed-c821-4331-9001-0913d2471cc4,0.011866092681884766,0.0172882080078125,True,0.0018014907836914062,False,0.024538278579711914,True
42,47e41891-c45f-4212-8f85-3f133ef0b2b2,0.011996269226074219,0.014871835708618164,True,0.001733541488647461,False,0.024551868438720703,True
43,de68c273-bc0f-4d62-a0ec-8ad13d807839,0.012484073638916016,0.015826940536499023,True,0.0017266273498535156,False,0.024547100067138672,True
44,28984521-3f30-4211-a905-7d0a6bee3d62,0.012024164199829102,0.014147281646728516,True,0.0017838478088378906,False,0.02427220344543457,True
45,c2baf07b-5419-46d4-9b1c-d7386c092844,0.011859655380249023,0.05179762840270996,True,0.0015900135040283203,False,0.024600744247436523,True
46,083bccf8-ab3e-4e07-a44c-4c31a7de4674,0.01263570785522461,0.018194913864135742,True,0.0017657279968261719,False,0.025056838989257812,True
47,962a10ca-f655-4628-ae40-1d8e613f6dc8,0.015980958938598633,0.01300191879272461,True,0.0016527175903320312,False,0.02561163902282715,True
48,b2e29878-903d-4d95-8010-75912b683630,0.011343955993652344,0.01578044891357422,True,0.0016875267028808594,False,0.02541947364807129,True
49,684ab948-1220-4cf3-8ff6-77cd267cbe9d,0.01263117790222168,0.014070749282836914,True,0.0014810562133789062,False,0.025089740753173828,True
50,cd6d5a0e-6c4f-4885-8947-f171a6769d0d,0.011908531188964844,0.01423501968383789,True,0.0014500617980957031,False,0.02517557144165039,True
51,de68e161-dcc7-490f-85cb-4b83cec6b66e,0.01304006576538086,0.01296091079711914,True,0.0015535354614257812,False,0.023871183395385742,True
52,b679f123-3469-41aa-81be-b61c59ef86c4,0.011714696884155273,0.013923168182373047,True,0.0014812946319580078,False,0.024703502655029297,True
53,0c7d827d-bd19-4f6c-b11b-673cee4e54ae,0.011912107467651367,0.01358795166015625,True,0.0014462471008300781,False,0.024229764938354492,True
54,2fb8767f-3662-4e93-ae0f-e93119886713,0.01291513442993164,0.016827106475830078,True,0.0014853477478027344,False,0.02477288246154785,True
55,e91e2944-96f6-4c5d-af0a-608cd40cdc35,0.01199960708618164,0.012852907180786133,True,0.0014483928680419922,False,0.02432990074157715,True
56,c31a55cd-8314-4c13-9e0d-7e03ead6a957,0.010739803314208984,0.013053178787231445,True,0.0014657974243164062,False,0.023689746856689453,True
57,9a922bd6-c477-4403-9400-15b3f77df45d,0.011120319366455078,0.012558221817016602,True,0.0014393329620361328,False,0.024232864379882812,True
58,18fbae9e-10e0-488c-b783-119b6c7e8b3d,0.011699914932250977,0.013086795806884766,True,0.0014281272888183594,False,0.02486443519592285,True
59,37c0fc6d-c648-4d72-a8e6-29c7a8203cfc,0.015263080596923828,0.013390064239501953,True,0.0015072822570800781,False,0.025180578231811523,True
60,c8383332-04d6-4bd2-9b95-4d9720467f2f,0.01242208480834961,0.0160067081451416,True,0.0016255378723144531,False,0.02478170394897461,True
61,63a29488-2a2b-4198-8f1a-8f01a1d531a9,0.012076377868652344,0.013169527053833008,True,0.001718282699584961,False,0.03164815902709961,True
62,dbb16a92-96cf-4d38-acaf-62ddfe1b206a,0.012362480163574219,0.01534128189086914,True,0.0017457008361816406,False,0.029272794723510742,True
63,424fd4df-9d7c-4cef-8e19-89167e9fef53,0.01648235321044922,0.015241861343383789,True,0.001661539077758789,False,0.032475948333740234,True
64,f952478d-358b-4145-bf00-9be7f246ab48,0.017564773559570312,0.015465259552001953,True,0.0016255378723144531,False,0.03321671485900879,True
65,cd42a9ce-e7b8-487a-9aec-73d266522db6,0.013813972473144531,0.014476299285888672,True,0.002435445785522461,False,0.03481149673461914,True
66,6a0a0bb2-1d45-44eb-abf1-8d902aa71de5,0.012572050094604492,0.014737367630004883,True,0.002104043960571289,False,0.03610682487487793,True
67,6570705c-cb6a-4832-a475-d8f38e3dc2ac,0.012675046920776367,0.014646053314208984,True,0.0015761852264404297,False,0.035301923751831055,True
68,dffe5d07-0156-4ffa-b731-d95eba1eb750,0.012604713439941406,0.014936685562133789,True,0.0016417503356933594,False,0.03685474395751953,True
69,632d599c-8a88-49ea-ab7d-cb02462e3a69,0.030459880828857422,0.01692676544189453,True,0.0016491413116455078,False,0.03667593002319336,True
70,c093c767-fb2f-4878-b4ab-d8b435c4743a,0.018390417098999023,0.014910459518432617,True,0.001703500747680664,False,0.03589892387390137,True
71,c5969257-1cbe-4c7e-b73a-00fdf177049f,0.013067007064819336,0.014579057693481445,True,0.0016584396362304688,False,0.03838944435119629,True
72,8ec4f5c5-7476-473c-9536-a58caab05c6f,0.01337122917175293,0.01990222930908203,True,0.0016326904296875,False,0.03637099266052246,True
73,70ce8dba-2bdc-41b1-bc3e-dca97d600450,0.013753652572631836,0.014539957046508789,True,0.0018544197082519531,False,0.03569817543029785,True
74,6ac8bfa5-e440-4b0d-bd35-a26ffe43e3c1,0.026081085205078125,0.01650714874267578,True,0.0017483234405517578,False,0.03555464744567871,True
75,d2d73c44-b8bb-4924-903a-6d90a5434587,0.013667821884155273,0.016347408294677734,True,0.0017747879028320312,False,0.0358736515045166,True
76,47745247-e709-4e1b-8d29-956b73281172,0.01747870445251465,0.01428842544555664,True,0.0017066001892089844,False,0.036864519119262695,True
77,bbf2fe7e-31eb-4986-849e-2dbad0510f1f,0.015424966812133789,0.015554189682006836,True,0.002232074737548828,False,0.035715579986572266,True
78,a788be00-891e-45a3-8e5b-8932f3195586,0.01430511474609375,0.014356851577758789,True,0.0017094612121582031,False,0.03520822525024414,True
79,f18402a8-fe5f-45f8-9323-9255939b9130,0.012778997421264648,0.014484167098999023,True,0.001821279525756836,False,0.033200979232788086,True
80,0ade6664-ddb0-4f50-a8c9-32639b21fa52,0.011912107467651367,0.013891458511352539,True,0.0016913414001464844,False,0.03320908546447754,True
81,920a14c7-3147-4c54-9ecd-cbda4fb06f9d,0.013114213943481445,0.02512073516845703,True,0.0016307830810546875,False,0.03336691856384277,True
82,335569c4-86d3-4cb4-9654-2929ba0f5ef2,0.016226530075073242,0.017249345779418945,True,0.0018768310546875,False,0.03215742111206055,True
83,bbb2292f-7be6-40aa-a819-71e2b38c6aa6,0.013243913650512695,0.014567375183105469,True,0.002023935317993164,False,0.03360939025878906,True
84,557bdcf3-f9e4-4bf5-9d0b-7d77310e36e3,0.013948440551757812,0.014399290084838867,True,0.002050161361694336,False,0.03791522979736328,True
85,15b36292-a56f-4c21-8acb-1114f1901a50,0.013202667236328125,0.015671253204345703,True,0.0020377635955810547,False,0.031905412673950195,True
86,884d07f7-6f9d-4bbe-9966-d531067e123a,0.014336585998535156,0.01632070541381836,True,0.002028942108154297,False,0.031275033950805664,True
87,671ed792-f7a5-4d34-b153-6b73c61a07f8,0.01387786865234375,0.01620316505432129,True,0.0019359588623046875,False,0.03130483627319336,True
88,091383c5-d838-4cc5-860d-43729a0ac3a1,0.012814998626708984,0.01863408088684082,True,0.002011537551879883,False,0.032636404037475586,True
89,8035edb7-ff31-47c3-8c6f-6e78a3be8681,0.012741804122924805,0.018474340438842773,True,0.0018963813781738281,False,0.0260465145111084,True
90,cee669ec-be27-4433-a04e-ea41a1e918b2,0.012490034103393555,0.013540506362915039,True,0.0015418529510498047,False,0.02344512939453125,True
91,f53d5fee-9e66-46ef-93a2-0be61ad569b5,0.012678384780883789,0.013190031051635742,True,0.002203702926635742,False,0.024025917053222656,True
92,6571512e-c634-4127-aa31-021f2a8ebb71,0.013406038284301758,0.014644861221313477,True,0.002098560333251953,False,0.023824691772460938,True
93,ad22d27e-827c-4a10-b888-404e5d90f76f,0.012109756469726562,0.014460563659667969,True,0.0021970272064208984,False,0.02433466911315918,True
94,f2f322d9-7e92-487c-b59d-601734c44f23,0.012428998947143555,0.013298988342285156,True,0.0020704269409179688,False,0.02318120002746582,True
95,7c9b6062-ded3-47de-a98d-4c1208e76390,0.012511491775512695,0.013355016708374023,True,0.002431154251098633,False,0.024434566497802734,True
96,95c51019-6ff8-4b43-ac11-7431a2aafcd6,0.01153111457824707,0.01948237419128418,True,0.002361297607421875,False,0.023473024368286133,True
97,36d8c389-a75e-4a05-9e18-51e69e094d90,0.011979103088378906,0.013736963272094727,True,0.0014259815216064453,False,0.02537846565246582,True
98,c0e78486-eb07-490f-9dd0-8cacba2b4b68,0.01200556755065918,0.014161825180053711,True,0.0014863014221191406,False,0.02633500099182129,True
99,adf93863-7422-4948-8b99-29e387365212,0.012502431869506836,0.014551877975463867,True,0.0017533302307128906,False,0.026910066604614258,True
100,003e1d6a-f3da-4f1f-83f4-2464bc7d2341,0.012871503829956055,0.014113187789916992,True,0.0017669200897216797,False,0.026247024536132812,True
101,0d88653e-2384-4036-8d1f-75b13416289d,0.012217044830322266,0.014517784118652344,True,0.001435995101928711,False,0.02545785903930664,True
102,16552dce-644e-478e-94ad-affa6e689b0e,0.013118505477905273,0.01407933235168457,True,0.001729726791381836,False,0.025741100311279297,True
103,6ea7a368-4840-45ce-894a-9a313195237b,0.013256072998046875,0.025631427764892578,True,0.0017211437225341797,False,0.026047468185424805,True
104,a147140e-b4fd-4989-814f-79f5ca64061d,0.01334834098815918,0.014661550521850586,True,0.0020046234130859375,False,0.026292085647583008,True
105,a7ed263b-847a-4c6d-8b4f-e5cd3a6f4b5d,0.013037681579589844,0.01582813262939453,True,0.001657724380493164,False,0.02637314796447754,True
106,d5e4d0d3-9922-46b2-9995-9da959eb67ba,0.019031524658203125,0.01527094841003418,True,0.0013966560363769531,False,0.02591729164123535,True
