index,uuid,time_load,time_validate,check_is_valid,time_check_empty,check_is_complete_empty,time_check_full,check_is_complete_full
1,3371705a-8aad-4f72-996f-13be73f8f70a,0.5457773208618164,1.4370834827423096,True,0.18232035636901855,False,0.15240883827209473,True
2,2b47c160-fc2f-4c58-9339-284ac73822e3,0.03638720512390137,0.06406497955322266,True,0.002697467803955078,False,0.008064746856689453,True
3,80fc340a-dcd4-465c-8968-9b1b06b3e522,0.027031660079956055,0.05079483985900879,True,0.0022454261779785156,False,0.007722616195678711,True
4,8dd5a6f1-7979-4600-8ded-4a666e2a93b4,0.029592037200927734,0.05336141586303711,True,0.0030066967010498047,False,0.009807109832763672,True
5,445b75f1-077f-4b3c-9aa5-95bf073b83ed,0.02423691749572754,0.04457736015319824,True,0.0045146942138671875,False,0.00911712646484375,True
6,4697b785-b10a-48db-923f-995b13153e43,0.02074408531188965,0.04297518730163574,True,0.0025365352630615234,False,0.00854945182800293,True
7,4eedf78e-b449-4e87-9a63-207058e8c377,0.02721238136291504,0.046448707580566406,True,0.0019843578338623047,False,0.011613845825195312,True
8,a0672752-a69c-4ae6-ba71-52dd96e8db8a,0.021564006805419922,0.04501461982727051,True,0.0018947124481201172,False,0.008894681930541992,True
9,28d5288e-44d1-4417-98f7-0b6af8b54227,0.02833080291748047,0.045212745666503906,True,0.0018093585968017578,False,0.010492086410522461,True
10,8408ce67-51d3-4dec-8a5b-fe3c8e5e2d6b,0.020818233489990234,0.039351701736450195,True,0.0033910274505615234,False,0.008563041687011719,True
11,f8d73f3b-eac6-4b73-a682-9d20593c87b5,0.0210268497467041,0.0331425666809082,True,0.0019898414611816406,False,0.008410215377807617,True
12,918377a3-8c51-4230-983b-f3006afcab81,0.017275094985961914,0.041792869567871094,True,0.003276824951171875,False,0.008852481842041016,True
13,f6acddc3-29ee-4ab9-9027-0e75dbb25232,0.01766061782836914,0.03334784507751465,True,0.0022614002227783203,False,0.008342504501342773,True
14,3ea39e0e-8578-4ff5-b401-6fc0f34c9933,0.01746511459350586,0.036977529525756836,True,0.001814126968383789,False,0.008728504180908203,True
15,ac6ea4ea-5020-4758-83bf-dc22abc68546,0.019219398498535156,0.04142284393310547,True,0.0017154216766357422,False,0.00876474380493164,True
16,d1c6a112-e9fb-4186-9072-7fb6a6a7fb32,0.020672321319580078,0.03834652900695801,True,0.0016984939575195312,False,0.00797581672668457,True
17,d5b190f7-a2e0-4c94-b89b-04ace9c1b030,0.01871943473815918,0.03591728210449219,True,0.003216266632080078,False,0.008239269256591797,True
18,ef2baaa5-7bd9-4aec-a10d-d9b6b56d8ea7,0.016529321670532227,0.03484487533569336,True,0.002494335174560547,False,0.008264780044555664,True
19,0c07bbe5-bf65-4e1d-8cbd-00548a2667b5,0.014755725860595703,0.029802799224853516,True,0.003400087356567383,False,0.007889747619628906,True
20,4b61244c-61a1-4b53-90b9-d191635b051c,0.015522241592407227,0.04124927520751953,True,0.004836559295654297,False,0.008419513702392578,True
21,e61ced32-cfc4-40f2-a390-79d42ca33d92,0.013749361038208008,0.028598785400390625,True,0.0019505023956298828,False,0.007931709289550781,True
