index,uuid,time_load,time_validate,check_is_valid,time_check_empty,check_is_complete_empty,time_check_full,check_is_complete_full
1,30342a31-d802-458a-b6e9-f3e7ea17210a,0.12016797065734863,0.3968048095703125,True,0.12275505065917969,False,0.43259668350219727,True
2,e32b89cb-da12-4ea3-9471-6a5ce5f1faa1,0.025588512420654297,0.1816716194152832,True,0.012984514236450195,False,0.3495323657989502,True
3,d12ccb98-9791-4688-97ee-ded60f9580eb,0.024239778518676758,0.21643924713134766,True,0.010456085205078125,False,0.3517591953277588,True
4,040980da-6fef-4b4b-9504-d7d5f4af9ce0,0.02583765983581543,0.17815732955932617,True,0.009919881820678711,False,0.3367495536804199,True
5,f8400796-ce7b-4f80-bd86-0a8ac853f002,0.02140331268310547,0.17796087265014648,True,0.008997917175292969,False,0.32982897758483887,True
6,fb872287-0ad2-46e4-9aae-6e9dcdab8231,0.02783060073852539,0.19196510314941406,True,0.00897526741027832,False,0.3545820713043213,True
7,71bdb266-3772-4dcb-9fff-147c9e10a078,0.02664780616760254,0.19535088539123535,True,0.008705854415893555,False,0.3442971706390381,True
8,8825bbbe-2279-4171-8fc1-d302b5472af3,0.020792722702026367,0.19786691665649414,True,0.007564067840576172,False,0.36798548698425293,True
9,ccec42b1-8b6f-4f4f-a44f-2302b0e766bd,0.02328324317932129,0.20328950881958008,True,0.011142492294311523,False,0.33985066413879395,True
10,edb0d246-27ad-4c53-8943-10b1f8273efd,0.021921873092651367,0.21587681770324707,True,0.007780790328979492,False,0.29079151153564453,True
